ts,node_id,rssi,time_s,channel_quality
1777281493.417954,m3-14,-91.0,-6.013,0
1777281494.41796,m3-14,-91.0,-5.013,0
1777281495.417966,m3-14,-91.0,-4.013,0
1777281496.417972,m3-14,-91.0,-3.013,0
1777281497.417978,m3-14,-91.0,-2.013,0
1777281498.417985,m3-14,-91.0,-1.013,0
1777281499.417991,m3-14,-91.0,-0.013,0
1777281500.417997,m3-14,-91.0,0.987,0
1777281501.418003,m3-14,-91.0,1.987,0
1777281502.418009,m3-14,-91.0,2.987,0
1777281503.418015,m3-14,-91.0,3.987,0
1777281504.418022,m3-14,-91.0,4.987,0
1777281505.418028,m3-14,-91.0,5.987,0
1777281506.418034,m3-14,-91.0,6.987,0
1777281507.41804,m3-14,-91.0,7.987,0
1777281508.418046,m3-14,-91.0,8.987,0
1777281509.418052,m3-14,-91.0,9.987,0
1777281510.418059,m3-14,-91.0,10.987,0
1777281511.418065,m3-14,-91.0,11.987,0
1777281512.418071,m3-14,-91.0,12.987,0
1777281513.418077,m3-14,-91.0,13.987,0
1777281514.418083,m3-14,-91.0,14.987,0
1777281515.418089,m3-14,-91.0,15.987,0
1777281516.418096,m3-14,-91.0,16.987,0
1777281517.418102,m3-14,-91.0,17.987,0
1777281518.418108,m3-14,-91.0,18.987,0
1777281519.418114,m3-14,-91.0,19.987,0
1777281520.41812,m3-14,-91.0,20.987,0
1777281521.418126,m3-14,-91.0,21.987,0
1777281522.418133,m3-14,-91.0,22.987,0
1777281523.418139,m3-14,-91.0,23.987,0
1777281524.418145,m3-14,-91.0,24.987,0
1777281525.418151,m3-14,-91.0,25.987,0
1777281526.418157,m3-14,-91.0,26.987,0
1777281527.418163,m3-14,-91.0,27.987,0
1777281528.41817,m3-14,-91.0,28.987,0
1777281529.418176,m3-14,-91.0,29.987,0
1777281530.418182,m3-14,-91.0,30.987,0
1777281531.418188,m3-14,-91.0,31.987,0
1777281532.418194,m3-14,-91.0,32.987,0
1777281533.4182,m3-14,-91.0,33.988,0
1777281534.418207,m3-14,-91.0,34.988,0
1777281535.418213,m3-14,-91.0,35.988,0
1777281536.418219,m3-14,-91.0,36.988,0
1777281537.418225,m3-14,-91.0,37.988,0
1777281538.418231,m3-14,-91.0,38.988,0
1777281539.418237,m3-14,-91.0,39.988,0
1777281540.418244,m3-14,-91.0,40.988,0
1777281541.41825,m3-14,-91.0,41.988,0
1777281542.418256,m3-14,-91.0,42.988,0
1777281543.418262,m3-14,-91.0,43.988,0
1777281544.418268,m3-14,-91.0,44.988,0
1777281545.418274,m3-14,-91.0,45.988,0
1777281546.418281,m3-14,-91.0,46.988,0
1777281547.418287,m3-14,-91.0,47.988,0
1777281548.418293,m3-14,-91.0,48.988,0
1777281549.418299,m3-14,-91.0,49.988,0
1777281550.418305,m3-14,-91.0,50.988,0
1777281551.418311,m3-14,-91.0,51.988,0
1777281552.418317,m3-14,-91.0,52.988,0
1777281553.418324,m3-14,-91.0,53.988,0
1777281554.41833,m3-14,-91.0,54.988,0
1777281555.418336,m3-14,-91.0,55.988,0
1777281556.418342,m3-14,-91.0,56.988,0
1777281557.418348,m3-14,-91.0,57.988,0
1777281558.418354,m3-14,-91.0,58.988,0
1777281559.418361,m3-14,-91.0,59.988,0
1777281560.418367,m3-14,-91.0,60.988,0
1777281561.418373,m3-14,-91.0,61.988,0
1777281562.418379,m3-14,-91.0,62.988,0
1777281563.418385,m3-14,-91.0,63.988,0
1777281564.418391,m3-14,-91.0,64.988,0
1777281565.418398,m3-14,-91.0,65.988,0
1777281566.418404,m3-14,-91.0,66.988,0
1777281567.41841,m3-14,-91.0,67.988,0
1777281568.418416,m3-14,-91.0,68.988,0
1777281569.418422,m3-14,-91.0,69.988,0
1777281570.418428,m3-14,-91.0,70.988,0
1777281571.418435,m3-14,-91.0,71.988,0
1777281572.418441,m3-14,-91.0,72.988,0
1777281573.418447,m3-14,-91.0,73.988,0
1777281574.418453,m3-14,-91.0,74.988,0
1777281575.418459,m3-14,-91.0,75.988,0
1777281576.418465,m3-14,-91.0,76.988,0
1777281577.418472,m3-14,-91.0,77.988,0
1777281578.418478,m3-14,-91.0,78.988,0
1777281579.418484,m3-14,-91.0,79.988,0
1777281580.41849,m3-14,-91.0,80.988,0
1777281581.418496,m3-14,-91.0,81.988,0
1777281582.418502,m3-14,-91.0,82.988,0
1777281583.418509,m3-14,-91.0,83.988,0
1777281584.418515,m3-14,-91.0,84.988,0
1777281585.418521,m3-14,-91.0,85.988,0
1777281586.418527,m3-14,-91.0,86.988,0
1777281587.418533,m3-14,-91.0,87.988,0
1777281588.418539,m3-14,-91.0,88.988,0
1777281589.418546,m3-14,-91.0,89.988,0
1777281590.418552,m3-14,-91.0,90.988,0
1777281591.418558,m3-14,-91.0,91.988,0
1777281592.418564,m3-14,-91.0,92.988,0
1777281593.41857,m3-14,-91.0,93.988,0
1777281594.418576,m3-14,-91.0,94.988,0
1777281595.418583,m3-14,-91.0,95.988,0
1777281596.418589,m3-14,-91.0,96.988,0
1777281597.418595,m3-14,-91.0,97.988,0
1777281598.418601,m3-14,-91.0,98.988,0
1777281599.418607,m3-14,-91.0,99.988,0
1777281600.418613,m3-14,-91.0,100.988,0
1777281601.41862,m3-14,-91.0,101.988,0
1777281602.418626,m3-14,-91.0,102.988,0
1777281603.418632,m3-14,-91.0,103.988,0
1777281604.418638,m3-14,-91.0,104.988,0
1777281605.418644,m3-14,-91.0,105.988,0
1777281606.41865,m3-14,-91.0,106.988,0
1777281607.418657,m3-14,-91.0,107.988,0
1777281608.418663,m3-14,-91.0,108.988,0
1777281609.418669,m3-14,-91.0,109.988,0
1777281610.418675,m3-14,-91.0,110.988,0
1777281611.418681,m3-14,-91.0,111.988,0
1777281612.418687,m3-14,-91.0,112.988,0
1777281613.418693,m3-14,-91.0,113.988,0
1777281614.4187,m3-14,-91.0,114.988,0
1777281615.418706,m3-14,-91.0,115.988,0
1777281616.418712,m3-14,-91.0,116.988,0
1777281617.418718,m3-14,-91.0,117.988,0
1777281618.418724,m3-14,-91.0,118.988,0
1777281619.41873,m3-14,-91.0,119.988,0
1777281620.418737,m3-14,-91.0,120.988,0
1777281621.418743,m3-14,-91.0,121.988,0
1777281622.418963,m3-14,-91.0,122.988,0
1777281623.418938,m3-14,-91.0,123.988,0
1777281624.418944,m3-14,-91.0,124.988,0
1777281625.41889,m3-14,-91.0,125.988,0
1777281626.418926,m3-14,-91.0,126.988,0
1777281627.418932,m3-14,-91.0,127.988,0
1777281628.418939,m3-14,-91.0,128.988,0
1777281629.418945,m3-14,-91.0,129.988,0
1777281630.418951,m3-14,-91.0,130.988,0
1777281631.418957,m3-14,-91.0,131.988,0
1777281632.418963,m3-14,-91.0,132.988,0
1777281633.418969,m3-14,-91.0,133.988,0
1777281634.418975,m3-14,-91.0,134.988,0
1777281635.418982,m3-14,-91.0,135.988,0
1777281636.418988,m3-14,-91.0,136.988,0
1777281637.418994,m3-14,-91.0,137.988,0
1777281638.419,m3-14,-91.0,138.988,0
1777281639.419006,m3-14,-91.0,139.988,0
1777281640.419012,m3-14,-91.0,140.988,0
1777281641.419019,m3-14,-91.0,141.988,0
1777281642.419025,m3-14,-91.0,142.988,0
1777281643.419031,m3-14,-91.0,143.988,0
1777281644.419037,m3-14,-91.0,144.988,0
1777281645.419043,m3-14,-91.0,145.988,0
1777281646.419049,m3-14,-91.0,146.988,0
1777281647.419056,m3-14,-91.0,147.988,0
1777281648.419062,m3-14,-91.0,148.988,0
1777281649.419068,m3-14,-91.0,149.988,0
1777281650.419074,m3-14,-91.0,150.988,0
1777281651.41908,m3-14,-91.0,151.988,0
1777281652.419086,m3-14,-91.0,152.988,0
1777281653.419093,m3-14,-91.0,153.988,0
1777281654.419099,m3-14,-91.0,154.988,0
1777281655.419105,m3-14,-91.0,155.988,0
1777281656.419111,m3-14,-91.0,156.988,0
1777281657.419087,m3-14,-91.0,157.988,0
1777281658.419093,m3-14,-91.0,158.988,0
1777281659.419099,m3-14,-91.0,159.988,0
1777281660.419105,m3-14,-91.0,160.988,0
1777281661.419111,m3-14,-91.0,161.988,0
1777281662.419118,m3-14,-91.0,162.988,0
1777281663.419124,m3-14,-91.0,163.988,0
1777281664.41913,m3-14,-91.0,164.988,0
1777281665.419136,m3-14,-91.0,165.988,0
1777281666.419142,m3-14,-91.0,166.988,0
1777281667.419148,m3-14,-91.0,167.988,0
1777281668.419155,m3-14,-91.0,168.988,0
1777281669.419161,m3-14,-91.0,169.988,0
1777281670.419167,m3-14,-91.0,170.988,0
1777281671.419173,m3-14,-91.0,171.988,0
1777281672.419179,m3-14,-91.0,172.988,0
1777281673.419185,m3-14,-91.0,173.988,0
1777281674.419192,m3-14,-91.0,174.988,0
1777281675.419198,m3-14,-91.0,175.989,0
1777281676.419204,m3-14,-91.0,176.989,0
1777281677.41921,m3-14,-91.0,177.989,0
1777281678.419216,m3-14,-91.0,178.989,0
1777281679.419222,m3-14,-91.0,179.989,0
1777281680.419229,m3-14,-91.0,180.989,0
1777281681.419235,m3-14,-91.0,181.989,0
1777281682.419241,m3-14,-91.0,182.989,0
1777281683.419247,m3-14,-91.0,183.989,0
1777281684.419253,m3-14,-91.0,184.989,0
1777281685.419259,m3-14,-91.0,185.989,0
1777281686.419266,m3-14,-91.0,186.989,0
1777281687.419272,m3-14,-91.0,187.989,0
1777281688.419278,m3-14,-91.0,188.989,0
1777281689.419284,m3-14,-91.0,189.989,0
1777281690.41929,m3-14,-91.0,190.989,0
1777281691.419296,m3-14,-91.0,191.989,0
1777281692.419302,m3-14,-91.0,192.989,0
1777281693.419309,m3-14,-91.0,193.989,0
1777281694.419315,m3-14,-91.0,194.989,0
1777281695.419321,m3-14,-91.0,195.989,0
1777281696.419327,m3-14,-91.0,196.989,0
1777281697.419333,m3-14,-91.0,197.989,0
1777281698.419339,m3-14,-91.0,198.989,0
1777281699.419346,m3-14,-91.0,199.989,0
1777281700.419352,m3-14,-91.0,200.989,0
1777281701.419358,m3-14,-91.0,201.989,0
1777281702.419364,m3-14,-91.0,202.989,0
1777281703.41937,m3-14,-91.0,203.989,0
1777281704.419376,m3-14,-91.0,204.989,0
1777281705.419383,m3-14,-91.0,205.989,0
1777281706.419389,m3-14,-91.0,206.989,0
1777281707.419395,m3-14,-91.0,207.989,0
1777281708.419401,m3-14,-91.0,208.989,0
1777281709.419407,m3-14,-91.0,209.989,0
1777281710.419413,m3-14,-91.0,210.989,0
1777281711.41942,m3-14,-91.0,211.989,0
1777281712.419426,m3-14,-91.0,212.989,0
1777281713.419432,m3-14,-91.0,213.989,0
1777281714.419438,m3-14,-91.0,214.989,0
1777281715.419444,m3-14,-91.0,215.989,0
1777281716.41945,m3-14,-91.0,216.989,0
1777281717.419457,m3-14,-91.0,217.989,0
1777281718.419463,m3-14,-91.0,218.989,0
1777281719.419469,m3-14,-91.0,219.989,0
1777281720.419475,m3-14,-91.0,220.989,0
1777281721.419481,m3-14,-91.0,221.989,0
1777281722.419487,m3-14,-91.0,222.989,0
1777281723.419494,m3-14,-91.0,223.989,0
1777281724.4195,m3-14,-91.0,224.989,0
1777281725.419506,m3-14,-91.0,225.989,0
1777281726.419512,m3-14,-91.0,226.989,0
1777281727.419518,m3-14,-91.0,227.989,0
1777281728.419524,m3-14,-91.0,228.989,0
1777281729.419531,m3-14,-91.0,229.989,0
1777281730.419537,m3-14,-91.0,230.989,0
1777281731.419543,m3-14,-91.0,231.989,0
1777281732.419549,m3-14,-91.0,232.989,0
1777281733.419555,m3-14,-91.0,233.989,0
1777281734.419561,m3-14,-91.0,234.989,0
1777281735.419568,m3-14,-91.0,235.989,0
1777281736.419574,m3-14,-91.0,236.989,0
1777281737.41958,m3-14,-91.0,237.989,0
1777281738.419556,m3-14,-91.0,238.989,0
1777281739.419562,m3-14,-91.0,239.989,0
1777281740.419568,m3-14,-91.0,240.989,0
1777281741.419574,m3-14,-91.0,241.989,0
1777281742.41958,m3-14,-91.0,242.989,0
1777281743.419586,m3-14,-91.0,243.989,0
1777281744.419592,m3-14,-91.0,244.989,0
1777281745.419599,m3-14,-91.0,245.989,0
1777281746.419605,m3-14,-91.0,246.989,0
1777281747.419611,m3-14,-91.0,247.989,0
1777281748.419617,m3-14,-91.0,248.989,0
1777281749.419623,m3-14,-91.0,249.989,0
1777281750.419629,m3-14,-91.0,250.989,0
1777281751.419636,m3-14,-91.0,251.989,0
1777281752.419642,m3-14,-91.0,252.989,0
1777281753.419648,m3-14,-91.0,253.989,0
1777281754.419654,m3-14,-91.0,254.989,0
1777281755.41966,m3-14,-91.0,255.989,0
1777281756.419666,m3-14,-91.0,256.989,0
1777281757.419673,m3-14,-91.0,257.989,0
1777281758.419679,m3-14,-91.0,258.989,0
1777281759.419685,m3-14,-91.0,259.989,0
1777281760.419691,m3-14,-91.0,260.989,0
1777281761.419697,m3-14,-91.0,261.989,0
1777281762.419703,m3-14,-91.0,262.989,0
1777281763.41971,m3-14,-91.0,263.989,0
1777281764.419685,m3-14,-91.0,264.989,0
1777281765.419691,m3-14,-91.0,265.989,0
1777281766.419698,m3-14,-91.0,266.989,0
1777281767.419704,m3-14,-91.0,267.989,0
1777281768.41971,m3-14,-91.0,268.989,0
1777281769.419716,m3-14,-91.0,269.989,0
1777281770.419722,m3-14,-91.0,270.989,0
1777281771.419728,m3-14,-91.0,271.989,0
1777281772.419735,m3-14,-91.0,272.989,0
1777281773.419741,m3-14,-91.0,273.989,0
1777281774.419747,m3-14,-91.0,274.989,0
1777281775.419753,m3-14,-91.0,275.989,0
1777281776.419759,m3-14,-91.0,276.989,0
1777281777.419765,m3-14,-91.0,277.989,0
1777281778.419772,m3-14,-91.0,278.989,0
1777281779.419778,m3-14,-91.0,279.989,0
1777281780.419784,m3-14,-91.0,280.989,0
1777281781.41979,m3-14,-91.0,281.989,0
1777281782.419796,m3-14,-91.0,282.989,0
1777281783.419802,m3-14,-91.0,283.989,0
1777281784.419809,m3-14,-91.0,284.989,0
1777281785.419815,m3-14,-91.0,285.989,0
1777281786.419821,m3-14,-91.0,286.989,0
1777281787.419827,m3-14,-91.0,287.989,0
1777281788.419833,m3-14,-91.0,288.989,0
1777281789.419839,m3-14,-91.0,289.989,0
1777281790.419846,m3-14,-91.0,290.989,0
1777281791.419821,m3-14,-91.0,291.989,0
1777281792.419827,m3-14,-91.0,292.989,0
1777281793.419833,m3-14,-91.0,293.989,0
1777281794.41984,m3-14,-91.0,294.989,0
1777281795.419846,m3-14,-91.0,295.989,0
1777281796.419852,m3-14,-91.0,296.989,0
1777281797.419858,m3-14,-91.0,297.989,0
1777281798.419864,m3-14,-91.0,298.989,0
1777281799.41987,m3-14,-91.0,299.989,0
1777281800.419877,m3-14,-91.0,300.989,0
1777281801.419883,m3-14,-91.0,301.989,0
1777281802.419889,m3-14,-91.0,302.989,0
1777281803.419895,m3-14,-91.0,303.989,0
1777281804.419901,m3-14,-91.0,304.989,0
1777281805.419907,m3-14,-91.0,305.989,0
1777281806.419914,m3-14,-91.0,306.989,0
1777281807.41992,m3-14,-91.0,307.989,0
1777281808.419926,m3-14,-91.0,308.989,0
1777281809.419932,m3-14,-91.0,309.989,0
1777281810.419938,m3-14,-91.0,310.989,0
1777281811.419944,m3-14,-91.0,311.989,0
1777281812.419951,m3-14,-91.0,312.989,0
1777281813.419957,m3-14,-91.0,313.989,0
1777281814.419963,m3-14,-91.0,314.989,0
1777281815.419969,m3-14,-91.0,315.989,0
1777281816.419975,m3-14,-91.0,316.989,0
1777281817.419951,m3-14,-91.0,317.989,0
1777281818.419957,m3-14,-91.0,318.989,0
1777281819.419963,m3-14,-91.0,319.989,0
1777281820.419969,m3-14,-91.0,320.989,0
1777281821.419976,m3-14,-91.0,321.989,0
1777281822.419982,m3-14,-91.0,322.989,0
1777281823.419988,m3-14,-91.0,323.989,0
1777281824.419994,m3-14,-91.0,324.989,0
1777281825.42,m3-14,-91.0,325.989,0
1777281826.420006,m3-14,-91.0,326.989,0
1777281827.420013,m3-14,-91.0,327.989,0
1777281828.420019,m3-14,-91.0,328.989,0
1777281829.420025,m3-14,-91.0,329.989,0
1777281830.420031,m3-14,-91.0,330.989,0
1777281831.420037,m3-14,-91.0,331.989,0
1777281832.420043,m3-14,-91.0,332.989,0
1777281833.42005,m3-14,-91.0,333.989,0
1777281834.420056,m3-14,-91.0,334.989,0
1777281835.420062,m3-14,-91.0,335.989,0
1777281836.420068,m3-14,-91.0,336.989,0
1777281837.420074,m3-14,-91.0,337.989,0
1777281838.42008,m3-14,-91.0,338.989,0
1777281839.420087,m3-14,-91.0,339.989,0
1777281840.420093,m3-14,-91.0,340.989,0
1777281841.420099,m3-14,-91.0,341.989,0
1777281842.420105,m3-14,-91.0,342.989,0
1777281843.420081,m3-14,-91.0,343.989,0
1777281844.420087,m3-14,-91.0,344.989,0
1777281845.420093,m3-14,-91.0,345.989,0
1777281846.420099,m3-14,-91.0,346.989,0
1777281847.420105,m3-14,-91.0,347.989,0
1777281848.420111,m3-14,-91.0,348.989,0
1777281849.420118,m3-14,-91.0,349.989,0
1777281850.420124,m3-14,-91.0,350.989,0
1777281851.42013,m3-14,-91.0,351.989,0
1777281852.420136,m3-14,-91.0,352.989,0
1777281853.420112,m3-14,-91.0,353.989,0
1777281854.420148,m3-14,-91.0,354.989,0
1777281855.420155,m3-14,-91.0,355.989,0
1777281856.420161,m3-14,-91.0,356.989,0
1777281857.420167,m3-14,-91.0,357.989,0
1777281858.420173,m3-14,-91.0,358.989,0
1777281859.420179,m3-14,-91.0,359.989,0
1777281860.420185,m3-14,-91.0,360.989,0
1777281861.420192,m3-14,-91.0,361.989,0
1777281862.420198,m3-14,-91.0,362.99,0
1777281863.420204,m3-14,-91.0,363.99,0
1777281864.42021,m3-14,-91.0,364.99,0
1777281865.420216,m3-14,-91.0,365.99,0
1777281866.420222,m3-14,-91.0,366.99,0
1777281867.420229,m3-14,-91.0,367.99,0
1777281868.420235,m3-14,-91.0,368.99,0
1777281869.42021,m3-14,-91.0,369.99,0
1777281870.420217,m3-14,-91.0,370.99,0
1777281871.420223,m3-14,-91.0,371.99,0
1777281872.420229,m3-14,-91.0,372.99,0
1777281873.420235,m3-14,-91.0,373.99,0
1777281874.420241,m3-14,-91.0,374.99,0
1777281875.420247,m3-14,-91.0,375.99,0
1777281876.420254,m3-14,-91.0,376.99,0
1777281877.42026,m3-14,-91.0,377.99,0
1777281878.420266,m3-14,-91.0,378.99,0
1777281879.420272,m3-14,-91.0,379.99,0
1777281880.420278,m3-14,-91.0,380.99,0
1777281881.420284,m3-14,-91.0,381.99,0
1777281882.420291,m3-14,-91.0,382.99,0
1777281883.420297,m3-14,-91.0,383.99,0
1777281884.420303,m3-14,-91.0,384.99,0
1777281885.420309,m3-14,-91.0,385.99,0
1777281886.420315,m3-14,-91.0,386.99,0
1777281887.420321,m3-14,-91.0,387.99,0
1777281888.420328,m3-14,-91.0,388.99,0
1777281889.420334,m3-14,-91.0,389.99,0
1777281890.42034,m3-14,-91.0,390.99,0
1777281891.420346,m3-14,-91.0,391.99,0
1777281892.420352,m3-14,-91.0,392.99,0
1777281893.420358,m3-14,-91.0,393.99,0
1777281894.420364,m3-14,-91.0,394.99,0
1777281895.42034,m3-14,-91.0,395.99,0
1777281896.420346,m3-14,-91.0,396.99,0
1777281897.420352,m3-14,-91.0,397.99,0
1777281898.420359,m3-14,-91.0,398.99,0
1777281899.420365,m3-14,-91.0,399.99,0
1777281900.420371,m3-14,-91.0,400.99,0
1777281901.420377,m3-14,-91.0,401.99,0
1777281902.420383,m3-14,-91.0,402.99,0
1777281903.420389,m3-14,-91.0,403.99,0
1777281904.420396,m3-14,-91.0,404.99,0
1777281905.420402,m3-14,-91.0,405.99,0
1777281906.420408,m3-14,-91.0,406.99,0
1777281907.420414,m3-14,-91.0,407.99,0
1777281908.42042,m3-14,-91.0,408.99,0
1777281909.420426,m3-14,-91.0,409.99,0
1777281910.420433,m3-14,-91.0,410.99,0
1777281911.420439,m3-14,-91.0,411.99,0
1777281912.420445,m3-14,-91.0,412.99,0
1777281913.420451,m3-14,-91.0,413.99,0
1777281914.420457,m3-14,-91.0,414.99,0
1777281915.420463,m3-14,-91.0,415.99,0
1777281916.42047,m3-14,-91.0,416.99,0
1777281917.420476,m3-14,-91.0,417.99,0
1777281918.420482,m3-14,-91.0,418.99,0
1777281919.420488,m3-14,-91.0,419.99,0
1777281920.420494,m3-14,-91.0,420.99,0
1777281921.42047,m3-14,-91.0,421.99,0
1777281922.420476,m3-14,-91.0,422.99,0
1777281923.420482,m3-14,-91.0,423.99,0
1777281924.420488,m3-14,-91.0,424.99,0
1777281925.420495,m3-14,-91.0,425.99,0
1777281926.420501,m3-14,-91.0,426.99,0
1777281927.420507,m3-14,-91.0,427.99,0
1777281928.420513,m3-14,-91.0,428.99,0
1777281929.420519,m3-14,-91.0,429.99,0
1777281930.420525,m3-14,-91.0,430.99,0
1777281931.420532,m3-14,-91.0,431.99,0
1777281932.420538,m3-14,-91.0,432.99,0
1777281933.420544,m3-14,-91.0,433.99,0
1777281934.42055,m3-14,-91.0,434.99,0
1777281935.420556,m3-14,-91.0,435.99,0
1777281936.420562,m3-14,-91.0,436.99,0
1777281937.420569,m3-14,-91.0,437.99,0
1777281938.420575,m3-14,-91.0,438.99,0
1777281939.420581,m3-14,-91.0,439.99,0
1777281940.420587,m3-14,-91.0,440.99,0
1777281941.420593,m3-14,-91.0,441.99,0
1777281942.420599,m3-14,-91.0,442.99,0
1777281943.420605,m3-14,-91.0,443.99,0
1777281944.420612,m3-14,-91.0,444.99,0
1777281945.420618,m3-14,-91.0,445.99,0
1777281946.420624,m3-14,-91.0,446.99,0
1777281947.4206,m3-14,-91.0,447.99,0
1777281948.420606,m3-14,-91.0,448.99,0
1777281949.420612,m3-14,-91.0,449.99,0
1777281950.420618,m3-14,-91.0,450.99,0
1777281951.420624,m3-14,-91.0,451.99,0
1777281952.42063,m3-14,-91.0,452.99,0
1777281953.420637,m3-14,-91.0,453.99,0
1777281954.420643,m3-14,-91.0,454.99,0
1777281955.420649,m3-14,-91.0,455.99,0
1777281956.420655,m3-14,-91.0,456.99,0
1777281957.420661,m3-14,-91.0,457.99,0
1777281958.420667,m3-14,-91.0,458.99,0
1777281959.420674,m3-14,-91.0,459.99,0
1777281960.42068,m3-14,-91.0,460.99,0
1777281961.420686,m3-14,-91.0,461.99,0
1777281962.420692,m3-14,-91.0,462.99,0
1777281963.420698,m3-14,-91.0,463.99,0
1777281964.420704,m3-14,-91.0,464.99,0
1777281965.420711,m3-14,-91.0,465.99,0
1777281966.420717,m3-14,-91.0,466.99,0
1777281967.420723,m3-14,-91.0,467.99,0
1777281968.420729,m3-14,-91.0,468.99,0
1777281969.420735,m3-14,-91.0,469.99,0
1777281970.420741,m3-14,-91.0,470.99,0
1777281971.420748,m3-14,-91.0,471.99,0
1777281972.420754,m3-14,-91.0,472.99,0
1777281973.42076,m3-14,-91.0,473.99,0
1777281974.420736,m3-14,-91.0,474.99,0
1777281975.420742,m3-14,-91.0,475.99,0
1777281976.420748,m3-14,-91.0,476.99,0
1777281977.420754,m3-14,-91.0,477.99,0
1777281978.42076,m3-14,-91.0,478.99,0
1777281979.420766,m3-14,-91.0,479.99,0
1777281980.420773,m3-14,-91.0,480.99,0
1777281981.420779,m3-14,-91.0,481.99,0
1777281982.420785,m3-14,-91.0,482.99,0
1777281983.420791,m3-14,-91.0,483.99,0
1777281984.420797,m3-14,-91.0,484.99,0
1777281985.420803,m3-14,-91.0,485.99,0
1777281986.42081,m3-14,-91.0,486.99,0
1777281987.420816,m3-14,-91.0,487.99,0
1777281988.420822,m3-14,-91.0,488.99,0
1777281989.420828,m3-14,-91.0,489.99,0
1777281990.420834,m3-14,-91.0,490.99,0
1777281991.42084,m3-14,-91.0,491.99,0
1777281992.420846,m3-14,-91.0,492.99,0
1777281993.420853,m3-14,-91.0,493.99,0
1777281994.420859,m3-14,-91.0,494.99,0
1777281995.420865,m3-14,-91.0,495.99,0
1777281996.420871,m3-14,-91.0,496.99,0
1777281997.420877,m3-14,-91.0,497.99,0
1777281998.420883,m3-14,-91.0,498.99,0
1777281999.42089,m3-14,-91.0,499.99,0
1777282000.420865,m3-14,-91.0,500.99,0
1777282001.420871,m3-14,-91.0,501.99,0
1777282002.420878,m3-14,-91.0,502.99,0
1777282003.420884,m3-14,-91.0,503.99,0
1777282004.42089,m3-14,-91.0,504.99,0
1777282005.420896,m3-14,-91.0,505.99,0
1777282006.420902,m3-14,-91.0,506.99,0
1777282007.420908,m3-14,-91.0,507.99,0
1777282008.420915,m3-14,-91.0,508.99,0
1777282009.420921,m3-14,-91.0,509.99,0
1777282010.420927,m3-14,-91.0,510.99,0
1777282011.420933,m3-14,-91.0,511.99,0
1777282012.420939,m3-14,-91.0,512.99,0
1777282013.420945,m3-14,-91.0,513.99,0
1777282014.420952,m3-14,-91.0,514.99,0
1777282015.420958,m3-14,-91.0,515.99,0
1777282016.420964,m3-14,-91.0,516.99,0
1777282017.42097,m3-14,-91.0,517.99,0
1777282018.420976,m3-14,-91.0,518.99,0
1777282019.420982,m3-14,-91.0,519.99,0
1777282020.420989,m3-14,-91.0,520.99,0
1777282021.420995,m3-14,-91.0,521.99,0
1777282022.421001,m3-14,-91.0,522.99,0
1777282023.421007,m3-14,-91.0,523.99,0
1777282024.421013,m3-14,-91.0,524.99,0
1777282025.421019,m3-14,-91.0,525.99,0
1777282026.420995,m3-14,-91.0,526.99,0
1777282027.421001,m3-14,-91.0,527.99,0
1777282028.421007,m3-14,-91.0,528.99,0
1777282029.421014,m3-14,-91.0,529.99,0
1777282030.42102,m3-14,-91.0,530.99,0
1777282031.420995,m3-14,-91.0,531.99,0
1777282032.421032,m3-14,-91.0,532.99,0
1777282033.421038,m3-14,-91.0,533.99,0
1777282034.421044,m3-14,-91.0,534.99,0
1777282035.421051,m3-14,-91.0,535.99,0
1777282036.421057,m3-14,-91.0,536.99,0
1777282037.421063,m3-14,-91.0,537.99,0
1777282038.421069,m3-14,-91.0,538.99,0
1777282039.421075,m3-14,-91.0,539.99,0
1777282040.421081,m3-14,-91.0,540.99,0
1777282041.421087,m3-14,-91.0,541.99,0
1777282042.421094,m3-14,-91.0,542.99,0
1777282043.4211,m3-14,-91.0,543.99,0
1777282044.421106,m3-14,-91.0,544.99,0
1777282045.421112,m3-14,-91.0,545.99,0
1777282046.421118,m3-14,-91.0,546.99,0
1777282047.421124,m3-14,-91.0,547.99,0
1777282048.421131,m3-14,-91.0,548.99,0
1777282049.421137,m3-14,-91.0,549.99,0
1777282050.421143,m3-14,-91.0,550.99,0
1777282051.421149,m3-14,-91.0,551.99,0
1777282052.421125,m3-14,-91.0,552.99,0
1777282053.421131,m3-14,-91.0,553.99,0
1777282054.421137,m3-14,-91.0,554.99,0
1777282055.421143,m3-14,-91.0,555.99,0
1777282056.421149,m3-14,-91.0,556.99,0
1777282057.421156,m3-14,-91.0,557.99,0
1777282058.421162,m3-14,-91.0,558.99,0
1777282059.421168,m3-14,-91.0,559.99,0
1777282060.421174,m3-14,-91.0,560.99,0
1777282061.42118,m3-14,-91.0,561.99,0
1777282062.421186,m3-14,-91.0,562.99,0
1777282063.421193,m3-14,-91.0,563.99,0
1777282064.421199,m3-14,-91.0,564.991,0
1777282065.421205,m3-14,-91.0,565.991,0
1777282066.421211,m3-14,-91.0,566.991,0
1777282067.421217,m3-14,-91.0,567.991,0
1777282068.421223,m3-14,-91.0,568.991,0
1777282069.42123,m3-14,-91.0,569.991,0
1777282070.421236,m3-14,-91.0,570.991,0
1777282071.421242,m3-14,-91.0,571.991,0
1777282072.421248,m3-14,-91.0,572.991,0
1777282073.421254,m3-14,-91.0,573.991,0
1777282074.42126,m3-14,-91.0,574.991,0
